Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
LPG,U-Haul,10621 S Main St,,Houston,TX,77025,,713-668-7144,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash Checks D M V,,,,,,,,,,200-9,29.669699,-95.433028,2021-06-07,54033,2022-02-22 14:31:10 UTC,P,,,2014-01-15,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,10220 Old Katy Rd,,Houston,TX,77043,,713-464-2713,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash Checks D M V,,,,,,,,,,200-9,29.786144,-95.551575,2021-06-07,54035,2022-02-22 14:31:10 UTC,P,,,2014-01-15,,,false,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,14225 NW Fwy,,Houston,TX,77040,,713-462-2729,E,,Public - Call ahead,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash Checks D M V,,,,,,,,,,GPS,29.860303,-95.527944,2021-06-07,54036,2022-02-22 14:31:10 UTC,P,,,2014-01-15,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,10515 SW Fwy,,Houston,TX,77074,,713-981-9431,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash Checks D M V,,,,,,,,,,GPS,29.664571,-95.553095,2021-06-07,54037,2022-02-22 14:31:10 UTC,P,,,2014-01-15,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,11334 Bellaire Blvd,,Houston,TX,77072,,281-933-1860,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash Checks D M V,,,,,,,,,,200-9,29.705135,-95.578598,2021-06-07,54038,2022-02-22 14:31:10 UTC,P,,,2014-01-15,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,11202 Antoine Dr,,Houston,TX,77066,,281-444-8028,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash Checks D M V,,,,,,,,,,200-9,29.939113,-95.480717,2021-06-07,54039,2022-02-22 14:31:10 UTC,P,,,2014-01-15,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,14900 Westheimer Rd,,Houston,TX,77082,,281-556-5194,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash Checks D M V,,,,,,,,,,200-9,29.733729,-95.652803,2021-06-07,54041,2022-02-22 14:31:10 UTC,P,,,2014-01-15,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,16405 I-45 N,,Houston,TX,77090,,281-440-5113,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash Checks D M V,,,,,,,,,,200-9,30.00481,-95.427937,2021-06-07,54042,2022-02-22 14:31:10 UTC,P,,,2014-01-15,,,false,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,3220 FM 1960 W,,Houston,TX,77068,,281-444-0457,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash Checks D M V,,,,,,,,,,200-9,29.999555,-95.479265,2021-06-07,54043,2022-02-22 14:31:10 UTC,P,,,2017-07-31,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,2720 FM 1960 E,,Houston,TX,77073,,281-821-1875,E,,Public - Call ahead,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash Checks D M V,,,,,,,,,,200-9,30.019891,-95.385102,2021-06-07,54044,2022-02-22 14:31:10 UTC,P,,,2014-01-15,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,9411 FM 1960 W,,Houston,TX,77070,,281-890-2141,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash Checks D M V,,,,,,,,,,200-9,29.944007,-95.56533400000001,2021-06-07,54045,2022-02-22 14:31:10 UTC,P,,,2014-01-15,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,22250 Highway 59 N,,Kingwood,TX,77339,,281-358-8646,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash Checks D M V,,,,,,,,,,GPS,30.0383028,-95.2538455,2021-06-07,54046,2022-02-22 14:31:10 UTC,P,,,2014-01-15,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,351 Gulf Fwy S,,League City,TX,77573,,281-338-8778,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash Checks D M V,,,,,,,,,,200-9,29.498087,-95.1124,2021-06-07,54048,2022-02-22 14:31:10 UTC,P,,,2014-01-15,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,603 FM 1092,,Stafford,TX,77477,,281-261-2292,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash Checks D M V,,,,,,,,,,200-9,29.609442,-95.562158,2021-06-07,54050,2022-02-22 14:31:10 UTC,P,,,2014-01-15,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,First Alt Fuel Inc,321 N Bois-D-Arc,,Tyler,TX,75702,,,E,,Private,,,,,,,,,,,,200-9,32.35372,-95.30258,2022-06-14,54051,2022-06-14 16:26:13 UTC,P,,,2014-02-01,,,,,,US,,,,Privé,,private,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,
LPG,The Propane Co,20580 Highway 11 E,,Winnsboro,TX,75494,,903-342-5670,E,,Public - Call ahead,"8am-5pm M-F, 8am-12pm Sat (Sat hours in winter only)",A Cash D M V,,,,,,,,,,GPS,32.9807152,-95.3187949,2022-06-14,54052,2022-06-14 16:26:13 UTC,P,,,2014-01-15,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Waltlou Propane Gas,455 Cambridge St,"Located on Route 1, 1.5 miles north of the river",Fredericksburg,VA,22405,,540-373-0850,E,,Public,"8am-6pm M-F, 9am-5pm Sat-Sun",A APPLE_PAY Cash Checks CREDIT D Debit M V,,,,,,,,,,GPS,38.343293,-77.459721,2021-10-12,54053,2022-11-15 16:58:03 UTC,P,,,2014-01-15,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false
LPG,Van's Gas Service Inc,1612 22nd Ave,,Kenosha,WI,53140,,262-551-8400,E,,Public,"8am-4pm M-F, 8am-12pm Sat",Cash Checks D M V,,,,,,,,,,200-9,42.628224,-87.836742,2022-11-10,54054,2022-11-10 16:40:31 UTC,P,,,2014-01-15,,,false,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Glencoe Co-op Association,330 10th St E,,Glencoe,MN,55336,,320-864-5561,E,,Public,"8am-5pm M-F, 9am-12pm Sat",A Cash D M V,,,,,,,,,,200-9,44.768858,-94.157543,2021-03-15,60058,2022-06-14 16:23:53 UTC,P,,,2014-01-29,,,true,,,US,,,,Public,,public,,,COOP,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,U-Haul,2175 Victor Pl,Southbound Powers south of Constitution before Palmer Park,Colorado Springs,CO,80915,,719-574-5168,E,,Public,"7am-7pm M-Th, 7am-8pm F, 7am-7pm Sat, 9am-5pm Sun",A Cash Checks D M V,,,,,,,,,,200-9,38.862502,-104.721094,2021-12-09,60082,2022-02-22 14:31:10 UTC,P,,,2014-01-31,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false
LPG,Watkins Glen KOA,1710 State Route 414,,Watkins Glen,NY,14891,,607-535-7404,E,,Public,8am-5pm daily; seasonal hours vary,Cash M V,,,,,,,,,,200-8,42.316373,-76.909097,2022-03-07,60270,2022-03-07 19:49:53 UTC,P,,,2014-02-10,,,true,,,US,,,,Public,,public,,,CAMPGROUND,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false
LPG,Arundel Gas and Water Conditioning,3177 Solomons Island Rd,,Edgewater,MD,21037,,410-956-2400,E,,Public,"8am-5pm M-F, 8am-12pm Sat",Cash D M V,,,,,,,,,,200-9,38.933685,-76.566283,2022-09-14,60291,2022-09-14 15:49:44 UTC,P,,,2014-02-12,,,false,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Pueblo South - Colorado City KOA Kampground,9040 US Highway 25 S,Exit 74 E,Pueblo,CO,81004,,719-676-3376,E,,Public,8am-10pm M-F,A Cash D M V,,,,,,,,,,GPS,37.958398,-104.796179,2022-11-10,60401,2022-11-10 16:40:31 UTC,P,,,1995-01-15,,,false,,,US,,,,Public,,public,,,CAMPGROUND,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Eureka Springs KOA,15020 Arkansas 187,,Eureka Springs,AR,72631,,479-253-8036,E,,Public,8am-5:30pm daily,A Cash Checks D M V,,,,,,,,,,200-9,36.419958,-93.791275,2022-03-07,60424,2022-03-07 19:49:53 UTC,P,,,1992-02-15,,,false,,,US,,,,Public,,public,,,CAMPGROUND,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Lee's RV & Boat Storage,3790 Scioto Darby Creek Rd,,Hilliard,OH,43026,,614-771-1939,E,,Public,9am-6pm daily,Cash Checks D M V,,,,,,,,,,GPS,40.01323158699221,-83.11483580027772,2022-05-05,60610,2022-05-05 20:22:04 UTC,P,,,2014-02-01,,,false,,,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Springfield Route 66 KOA,5775 W Farm Rd 140,,Springfield,MO,65802,,417-831-3645,E,,Public,8am-8pm daily,A Cash Checks D M V,,,,,,,,,,GPS,37.199194,-93.402643,2021-06-07,60647,2022-06-14 16:24:51 UTC,P,,,2014-03-07,,,false,,,US,,,,Public,,public,,,CAMPGROUND,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Natural Bridge - Lexington KOA,214 Kildeer Ln,,Natural Bridge,VA,24578,,540-291-2770,E,,Public,"9am-5pm (winter), 9am-8pm (summer)",A Cash D M V,,,,,,,,,,GPS,37.6767884,-79.50674699999999,2022-09-14,60649,2022-09-14 15:49:44 UTC,P,,,2014-03-07,,,false,,,US,,,,Public,,public,,,CAMPGROUND,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Russell LP Gas,2601 Caddo St,,Arkadelphia,AR,71923,,870-246-2898,E,,Public,"8am-5pm M-F, 8am-12pm Sat",A Cash Checks Debit M V,,,,,,,,,,200-9,34.1211,-93.08075,2022-03-07,60663,2022-03-07 19:49:53 UTC,P,,,2014-03-10,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Nashville Country RV Park,1200 Louisville Hwy,,Goodlettsville,TN,37072,,615-859-0348,E,,Public - Call ahead,8am-7pm daily (winter hours 8am-5pm daily),Cash D M V,,,,,,,,,,200-9,36.37385,-86.710409,2022-09-14,60668,2022-09-14 15:49:44 UTC,P,,,2014-03-10,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,RV_PARK,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Sioux City North KOA,675 Streeter Dr,,North Sioux City,SD,57049,,605-232-4519,E,,Public - Call ahead,9am-8pm daily,Cash Checks D M V,,,,,,,,,,200-8,42.533381,-96.500265,2022-08-10,60874,2022-08-10 13:32:10 UTC,P,,,2014-03-26,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,CAMPGROUND,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Benton KOA,1500 N Du Quoin St,,Benton,IL,62812,,618-439-4860,E,,Public - Call ahead,24 hours daily,Cash M V,,,,,,,,,,200-9,38.013344,-88.928237,2022-08-10,60876,2022-08-10 13:32:10 UTC,P,,,2014-03-26,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,CAMPGROUND,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Williamsburg KOA,4000 Newman Rd,,Williamsburg,VA,23188,,757-565-2907,E,,Public,9am-8pm daily,Cash D M V,,,,,,,,,,200-9,37.362569,-76.710786,2022-09-14,60878,2022-09-14 15:49:44 UTC,P,,,2014-03-26,,,false,,,US,,,,Public,,public,,,CAMPGROUND,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Weatherford KOA,2205 Tin Top Rd,,Weatherford,TX,76087,,817-594-8801,E,,Public - Call ahead,"9am-6pm M-F, 9am-4:30pm Sat, 1pm-5pm Sun",Checks D M V,,,,,,,,,,200-9,32.725002,-97.796423,2022-04-06,60886,2022-04-06 14:08:04 UTC,P,,,2014-03-26,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,CAMPGROUND,,,,,,,,,,,,,,,,,false
LPG,Huntington Fox Fire KOA,290 Fox Fire Rd,"State Route 60, located at mile marker 25",Milton,WV,25541,,304-743-5622,E,,Public - Call ahead,9am-6pm daily,A Cash D M V,,,,,,,,,,200-9,38.432895,-82.168477,2022-10-11,60888,2022-10-11 18:56:12 UTC,P,,,2007-02-07,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,CAMPGROUND,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Wytheville KOA,231 KOA Rd,,Wytheville,VA,24382,,276-228-2601,E,,Public,8:30am-7pm daily,A Cash D M V,,,,,,,,,,200-8,36.933124,-81.004196,2022-10-11,60892,2022-10-11 18:56:12 UTC,P,,,2012-08-28,,,false,,,US,,,,Public,,public,,,CAMPGROUND,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Starke KOA,1475 S Walnut St,,Starke,FL,32091,,904-964-8484,E,,Public,8am-5pm daily,Cash D M V,,,,,,,,,,GPS,29.93220385941155,-82.11966887039183,2022-10-11,60902,2022-10-11 18:56:12 UTC,P,,,2014-03-27,,,false,,,US,,,,Public,,public,,,CAMPGROUND,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Sharp Energy - AutoPort,203 Pigeon Point Rd,Rt 9 off of 495 north,New Castle,DE,19720,,302-658-5100,E,,Public - Card key at all times,24 hours daily with Sharp Energy card; call 410-251-3020 to setup account for access,Cash Checks CREDIT Debit M V,,,,,,,,,,200-9,39.710172,-75.535079,2022-09-14,61055,2022-09-14 15:49:44 UTC,P,,,2014-03-12,,,true,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,FUEL_RESELLER,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,,false
LPG,Sharp Energy,520 Commerce St,Behind Arbys Rt 50 business,Salisbury,MD,21804,,410-749-4147,E,,Public - Card key at all times,8am-4pm M-F (full service); 24 hour access with Sharp Energy card (self-service); call 410-251-3020 to setup account for access,ALLIANCE Cash Checks CREDIT D Debit M V,,,,,,,,,,200-8,38.367057,-75.593115,2022-09-14,61056,2022-09-14 15:49:44 UTC,P,,,2013-09-01,,,true,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,FUEL_RESELLER,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,,false
LPG,Crittenden County Schools,609 W Elm St,,Marion,KY,42064,,,E,,Private,,,,,,,,,,,,200-8,37.331171,-88.092249,2022-08-10,61135,2022-08-10 13:32:10 UTC,P,,,2013-01-01,,,,,,US,,,,Privé,,private,,,SCHOOL,,,,,,,,,,,,,,,,,
LPG,Mass Transportation Authority - Your Ride Service Center,2100 Copper Ave,,Fenton,MI,48430,,,E,,Private - Fleet customers only,Call 810-931-4567 for retail sales,,,,,,,,,,,200-9,42.793554,-83.729161,2022-05-05,61283,2022-05-05 20:22:04 UTC,LG,,,2013-12-16,,,,,,US,,,,Privé - Réservé aux clients de parcs,,private,FLEET,,FLEET_GARAGE,,,,,,,,,"[""ACME""]",,,,,,,,
LPG,Mass Transportation Authority - Your Ride Service Center,1425 Pierson Rd,,Flushing,MI,48433,,,E,,Private - Fleet customers only,Call 810-931-4567 for retail sales,,,,,,,,,,,GPS,43.061034,-83.820546,2022-05-05,61284,2022-05-05 20:22:04 UTC,LG,,,2013-12-16,,,,,,US,,,,Privé - Réservé aux clients de parcs,,private,FLEET,,FLEET_GARAGE,,,,,,,,,"[""ACME""]",,,,,,,,
LPG,Mass Transportation Authority - Your Ride Service Center,8095 N Clio Rd,,Mt. Morris,MI,48458,,,E,,Private - Fleet customers only,Call 810-931-4567 for retail sales,,,,,,,,,,,200-9,43.12127,-83.735523,2022-05-05,61285,2022-05-05 20:22:04 UTC,LG,,,2013-12-16,,,,,,US,,,,Privé - Réservé aux clients de parcs,,private,FLEET,,FLEET_GARAGE,,,,,,,,,"[""ACME""]",,,,,,,,
LPG,Mass Transportation Authority - Your Ride Service Center,3462 Dye Rd,,Swartz Creek,MI,48473,,,E,,Private - Fleet customers only,Call 810-931-4567 for retail sales,,,,,,,,,,,GPS,42.974314,-83.782661,2022-05-05,61286,2022-05-05 20:22:04 UTC,LG,,,2013-12-16,,,,,,US,,,,Privé - Réservé aux clients de parcs,,private,FLEET,,FLEET_GARAGE,,,,,,,,,"[""ACME""]",,,,,,,,
LPG,Kamps Propane,14170 River Rd,,Walnut Grove,CA,95690,,916-776-4427,E,,Public,8am-4:30pm M-F,A Cash Checks D M V,,,,,,,,,,GPS,38.242778,-121.515606,2022-07-12,61428,2022-07-12 20:31:42 UTC,P,,,2014-04-22,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Comfurt Gas,655 Gregg Dr,,Buena Vista,CO,81211,,719-395-8445,E,,Public,7am-4pm M-F,Cash Checks D Debit M V,,,,,,,,,,200-9,38.824587,-106.136449,2022-11-10,61444,2022-11-10 16:40:31 UTC,P,,,2014-04-23,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false
LPG,Northwest Propane Gas Co,1515 W Belt Line Rd,Between IH-35 and President George Bush Turnpike,Carrollton,TX,75006,,972-247-6121,E,,Public - Card key after hours,"7am-5:30pm M-F, 9am-1pm Sat; contact station for access card",A Cash D Debit M V Wright_Exp,,,,,,,,,,200-9,32.950888,-96.918162,2022-06-14,61526,2022-06-14 16:26:13 UTC,P,,,2014-04-29,,,true,,,US,,,,Public - Carte-clé après les heures d'ouverture,,public,KEY_AFTER_HOURS,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Monroe County Regional Transportation - FEV Green Fuel Station,1574 Lakeshore Blvd,,Rochester,NY,14617,,,E,,Private - Government only,,,,,,,,,,,,200-8,43.239997,-77.57094,2022-07-12,61535,2022-07-12 20:31:42 UTC,LG,,,2014-04-29,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,,,,,,,,,,,,,,,,,
LPG,Island Park Propane,3976 Long Beach Rd,,Island Park,NY,11558,,516-431-1111,E,,Public,10am-4pm daily,A Cash D M V,,,,,,,,,,200-9,40.613916,-73.646191,2022-04-06,61542,2022-04-06 14:08:04 UTC,P,,,2014-04-29,,,false,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Arco - Irwindale,16000 E Foothill Blvd,Irwindale & E Foothill Blvd,Irwindale,CA,91702,,626-815-8733,E,,Public,24 hours daily,A Cash Checks D M V Voyager,,,,,,,,,,GPS,34.133319,-117.933158,2022-09-14,61568,2022-09-14 15:49:44 UTC,P,,,2020-02-24,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,,false
LPG,Medway Oil & Propane,37 Broad St,,Medway,MA,02053,,508-533-6561,E,,Public - Call ahead,8am-5pm daily,A Cash Checks D M V,,,,,,,,,,200-9,42.143709,-71.399024,2022-10-11,61904,2022-10-11 18:56:12 UTC,P,,,2014-05-30,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Ron's Car Care & Propane Services,1241 E Central Ave,,Miamisburg,OH,45342,,937-866-4925,E,,Public,7am-6:30pm M-F,A Cash D GasCard M V,,,,,,,,,,GPS,39.64093753602607,-84.2677685436554,2022-05-05,61905,2022-05-05 20:22:04 UTC,P,,,2014-05-30,,,true,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Gladstone Sunoco,5420 W Henrietta Rd,,West Henrietta,NY,14586,,585-334-9914,E,,Public,6am-8pm M-F,A Cash D M PHH V Voyager Wright_Exp,,,,,,,,,,200-9,43.0443,-77.659377,2022-03-07,61907,2022-03-07 19:49:53 UTC,P,,,2014-05-30,,,true,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false
LPG,Port Washington Street Department,333 N Moore Rd,,Port Washington,WI,53074,,,E,,Private,,,,,,,,,,,,200-8,43.391288,-87.88108,2021-11-04,61909,2022-11-10 19:07:15 UTC,LG,,,2014-05-30,,,false,,,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,,
LPG,Crystal Flash Inc,1021 E Michigan Ave,,Marshall,MI,49068,,800-875-4851,E,,Public - Call ahead,8am-5pm M-F,Cash Checks M V,,,,,,,,,,200-9,42.276007,-84.937073,2022-05-05,61913,2022-05-05 20:22:04 UTC,P,,,2014-05-30,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,U-Haul,1760 Park Ave,,Lynchburg,VA,24501,,434-528-3115,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,37.405855,-79.155712,2021-06-07,62104,2022-02-22 14:31:10 UTC,P,,,2014-06-11,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,Flying J,3150 39th St SW,I-29 Exit 62,Fargo,ND,58104,,701-282-7766,E,,Public,24 hours daily,A Cash Checks D M V,,,,,,,,,,200-9,46.833606,-96.844186,2022-04-06,62115,2022-04-06 14:08:04 UTC,P,,,2014-06-12,,,false,,,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Arizona Propane,1564 N Alma School Rd,,Mesa,AZ,85201,,480-990-2245,E,,Public,8am-4:30pm M-F,Cash D M V,,,,,,,,,,200-9,33.443464,-111.859751,2022-11-10,62118,2022-11-10 16:40:31 UTC,P,,,2014-06-12,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,,,,,,,,,false
LPG,7-Eleven,1800 E Olympic Blvd,,Los Angeles,CA,90021,,213-627-5008,E,,Public,24 hours daily,A Cash D M V,,,,,,,,,,200-9,34.027082,-118.238742,2022-07-12,62121,2022-07-12 20:31:42 UTC,P,,,2014-06-12,,,false,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Applebee Oil & Propane,108 Mill St,,Ovid,MI,48866,,989-834-2828,E,,Private,Contact station at 989-834-2828 for card key,Proprietor,,,,,,,,,,200-9,43.005477,-84.375601,2021-06-07,62143,2022-06-14 16:22:30 UTC,P,,,2017-05-17,,,,,,US,,,,Privé,,private,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,
LPG,McQueen Propane Inc,3120 NW Loop 286,,Paris,TX,75460,,903-785-1575,E,,Public,8am-4pm M-F,A Cash Checks D M V,,,,,,,,,,GPS,33.67755660084171,-95.5928122235565,2022-05-05,62321,2022-05-05 20:22:04 UTC,P,,,2014-06-30,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Blue Ash Equipment Center,8970 Blue Ash Rd,,Cincinnati,OH,45242,,513-891-3491,E,,Public,"7:30am-5pm M-F, 8am-4pm Sat, 10am-4pm Sun",A Cash D M V,,,,,,,,,,200-9,39.222156,-84.383554,2022-07-12,62322,2022-07-12 20:31:42 UTC,P,,,2017-12-20,,,false,,,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,U-Haul,411 Marginal Way,,Portland,ME,04101,,207-774-0758,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 7am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,43.670522,-70.257538,2021-06-07,62740,2022-02-22 14:31:10 UTC,P,,,2014-07-31,,,false,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
